timestamp,symbol,direction,entry_price,exit_price,quantity,pnl_pct,duration_sec,volatility_at_entry,trend_confidence,result,strategy,commentary,trade_reason
2025-05-17T06:13:39.626009,LINK-USD,long,15.6603,21.6268743,319.2787,0.381,423,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 43, 53, 765967))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 43, 53, 765967))_trend + volatility target 0.381"
2025-05-17T06:13:39.633563,SOL-USD,long,165.5268,230.76091187999998,22.3753,0.3941,818,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.3941"
2025-05-17T06:14:09.641258,BTC-USD,long,95714.7823,117939.75475006,0.0697,0.2322,543,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.2322"
2025-05-17T06:14:09.652840,ETH-USD,long,2424.1966,3154.3646159200007,2.2917,0.3012,398,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.3012"
2025-05-17T06:14:09.660841,DOGE-USD,long,0.2409,0.42747704999999997,11860.2858,0.7745,645,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.7745"
2025-05-17T06:14:09.668870,AVAX-USD,long,24.3619,38.915699059999994,164.1908,0.5974,567,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))_trend + volatility target 0.5974"
2025-05-17T06:14:09.675873,SUI-USD,long,3.5582,5.6468634,936.8033,0.587,470,0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))_trend + volatility target 0.587"
2025-05-17T06:14:09.682873,XLM-USD,long,0.3076,0.43728416,16254.8765,0.4216,516,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))_trend + volatility target 0.4216"
2025-05-17T06:14:09.690379,HBAR-USD,long,0.1953,0.2743965,23274.2168,0.405,554,0.022,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 26, 958776))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 26, 958776))_trend + volatility target 0.405"
2025-05-17T06:14:09.698003,ADA-USD,long,0.7199,0.9026826099999999,6945.4091,0.2539,396,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 44, 55, 926834))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 44, 55, 926834))_trend + volatility target 0.2539"
2025-05-17T06:14:09.705552,DOT-USD,long,4.5728,6.74305088,874.7376,0.4746,252,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 44, 24, 761741))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 44, 24, 761741))_trend + volatility target 0.4746"
2025-05-17T06:14:11.446046,LINK-USD,long,16.4091,22.462416989999998,304.709,0.3689,565,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3689"
2025-05-17T06:14:11.458037,SOL-USD,long,152.0382,200.84246219999997,24.3603,0.321,351,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.321"
2025-05-17T06:14:41.467624,BTC-USD,long,104231.5072,132457.39934975997,0.064,0.2708,572,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.2708"
2025-05-17T06:14:41.491619,ETH-USD,long,2555.5771,3305.1278634299997,2.1739,0.2933,419,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.2933"
2025-05-17T06:14:41.500623,DOGE-USD,long,0.2239,0.36977085,12760.7988,0.6515,499,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.6515"
2025-05-17T06:14:41.509621,AVAX-USD,long,23.8688,35.9941504,167.5828,0.508,352,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))_trend + volatility target 0.508"
2025-05-17T06:14:41.517131,SUI-USD,long,3.9843,5.98521546,836.6171,0.5022,312,0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))_trend + volatility target 0.5022"
2025-05-17T06:14:41.525136,XLM-USD,long,0.3109,0.46380062,16082.3416,0.4918,652,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))_trend + volatility target 0.4918"
2025-05-17T06:14:41.532140,HBAR-USD,long,0.1713,0.23526342,26535.0528,0.3734,384,0.022,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 26, 958776))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 26, 958776))_trend + volatility target 0.3734"
2025-05-17T06:14:41.541141,ADA-USD,long,0.7023,0.8787879900000001,7119.4646,0.2513,522,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 44, 55, 926834))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 44, 55, 926834))_trend + volatility target 0.2513"
2025-05-17T06:14:42.770365,DOT-USD,long,4.9217,7.15516746,812.7273,0.4538,314,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))_trend + volatility target 0.4538"
2025-05-17T06:14:42.786365,LINK-USD,long,15.9958,22.187774179999998,312.5821,0.3871,275,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3871"
2025-05-17T06:14:42.794365,SOL-USD,long,151.9225,202.34557775000002,24.3789,0.3319,422,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.3319"
2025-05-17T06:15:12.801577,BTC-USD,long,95212.3673,117215.94538303,0.07,0.2311,445,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.2311"
2025-05-17T06:15:12.813591,ETH-USD,long,2270.6037,2997.4239443700003,2.4467,0.3201,633,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.3201"
2025-05-17T06:15:12.822591,DOGE-USD,long,0.219,0.3908493,13046.3144,0.7847,367,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.7847"
2025-05-17T06:15:12.830591,AVAX-USD,long,20.9,33.082609999999995,191.3876,0.5829,717,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))_trend + volatility target 0.5829"
2025-05-17T06:15:12.838592,SUI-USD,long,3.5831,5.53445626,930.2931,0.5446,736,0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))_trend + volatility target 0.5446"
2025-05-17T06:15:12.845101,XLM-USD,long,0.297,0.4447872,16835.0168,0.4976,606,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))_trend + volatility target 0.4976"
2025-05-17T06:15:12.852100,HBAR-USD,long,0.1825,0.2469225,24906.6002,0.353,343,0.022,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 26, 958776))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 26, 958776))_trend + volatility target 0.353"
2025-05-17T06:15:13.812318,ADA-USD,long,0.7611,0.9522883199999999,6569.439,0.2512,347,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))_trend + volatility target 0.2512"
2025-05-17T06:15:13.823312,DOT-USD,long,4.7287,6.780955799999999,845.8984,0.434,844,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))_trend + volatility target 0.434"
2025-05-17T06:15:13.831315,LINK-USD,long,16.7665,23.411063950000003,298.2137,0.3963,832,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3963"
2025-05-17T06:15:13.838314,SOL-USD,long,162.3419,226.95397620000003,22.8142,0.398,728,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.398"
2025-05-17T06:15:43.845474,BTC-USD,long,92997.1471,116088.33872493,0.0717,0.2483,831,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.2483"
2025-05-17T06:15:43.855495,ETH-USD,long,2689.8367,3479.3037714499997,2.0654,0.2935,573,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.2935"
2025-05-17T06:15:43.863494,DOGE-USD,long,0.2073,0.33559797,13782.6476,0.6189,611,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.6189"
2025-05-17T06:15:43.870494,AVAX-USD,long,25.0254,38.341415340000005,159.8376,0.5321,608,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))_trend + volatility target 0.5321"
2025-05-17T06:15:43.878494,SUI-USD,long,3.4358,5.43818424,970.1768,0.5828,745,0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))_trend + volatility target 0.5828"
2025-05-17T06:15:43.885494,XLM-USD,long,0.3081,0.43870359,16228.4972,0.4239,464,0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 5, 45, 57, 989830))_trend + volatility target 0.4239"
2025-05-17T06:15:45.052209,HBAR-USD,long,0.1802,0.24802728000000002,25224.498,0.3764,489,0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))_trend + volatility target 0.3764"
2025-05-17T06:15:45.061447,ADA-USD,long,0.7292,0.95547076,6856.8294,0.3103,778,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))_trend + volatility target 0.3103"
2025-05-17T06:15:45.068953,DOT-USD,long,4.2394,5.9741624799999995,943.5297,0.4092,431,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))_trend + volatility target 0.4092"
2025-05-17T06:15:45.076953,LINK-USD,long,14.4021,19.63870356,347.1716,0.3636,312,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3636"
2025-05-17T06:15:45.083953,SOL-USD,long,155.0638,211.24341474,23.885,0.3623,453,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.3623"
2025-05-17T06:16:15.091006,BTC-USD,long,97312.4951,120005.76895732,0.0685,0.2332,273,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.2332"
2025-05-17T06:16:15.109014,ETH-USD,long,2547.8854,3356.5842259600004,2.1805,0.3174,567,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.3174"
2025-05-17T06:16:15.118012,DOGE-USD,long,0.2356,0.42238368,12127.0919,0.7928,293,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.7928"
2025-05-17T06:16:15.126011,AVAX-USD,long,21.9894,33.9516336,181.9058,0.544,806,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))_trend + volatility target 0.544"
2025-05-17T06:16:15.134012,SUI-USD,long,3.8236,5.82219572,871.7788,0.5227,424,0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 5, 46, 29, 34764))_trend + volatility target 0.5227"
2025-05-17T06:16:16.172041,XLM-USD,long,0.2712,0.40175568,18436.5782,0.4814,699,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 16, 172041))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 16, 172041))_trend + volatility target 0.4814"
2025-05-17T06:16:16.181551,HBAR-USD,long,0.2005,0.27233915000000003,22670.5962,0.3583,473,0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))_trend + volatility target 0.3583"
2025-05-17T06:16:16.189547,ADA-USD,long,0.8059,1.02002763,6204.2437,0.2657,275,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))_trend + volatility target 0.2657"
2025-05-17T06:16:16.197553,DOT-USD,long,4.9901,6.99312614,801.5871,0.4014,408,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))_trend + volatility target 0.4014"
2025-05-17T06:16:16.204546,LINK-USD,long,15.6493,21.81825406,319.5031,0.3942,711,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3942"
2025-05-17T06:16:16.211547,SOL-USD,long,168.7664,231.98629344000003,21.9457,0.3746,447,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.3746"
2025-05-17T06:16:46.220585,BTC-USD,long,100088.9021,122208.54946410001,0.0666,0.221,614,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.221"
2025-05-17T06:16:46.229591,ETH-USD,long,2475.4535,3313.88960045,2.2443,0.3387,729,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.3387"
2025-05-17T06:16:46.237591,DOGE-USD,long,0.2129,0.3715105,13420.1168,0.745,508,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.745"
2025-05-17T06:16:46.244590,AVAX-USD,long,22.2517,35.184388039999995,179.7615,0.5812,702,0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 0, 516467))_trend + volatility target 0.5812"
2025-05-17T06:16:47.459882,SUI-USD,long,3.9562,6.1182633,842.5594,0.5465,360,0.03,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 47, 459882))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 47, 459882))_trend + volatility target 0.5465"
2025-05-17T06:16:47.469883,XLM-USD,long,0.2637,0.38373624,18960.9405,0.4552,704,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 16, 172041))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 16, 172041))_trend + volatility target 0.4552"
2025-05-17T06:16:47.476877,HBAR-USD,long,0.1818,0.25157483999999997,25002.5003,0.3838,812,0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))_trend + volatility target 0.3838"
2025-05-17T06:16:47.484876,ADA-USD,long,0.6965,0.93923025,7178.7509,0.3485,801,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))_trend + volatility target 0.3485"
2025-05-17T06:16:47.491880,DOT-USD,long,4.2215,6.064606899999999,947.5305,0.4366,380,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))_trend + volatility target 0.4366"
2025-05-17T06:16:47.498880,LINK-USD,long,15.6363,21.87205644,319.7687,0.3988,738,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3988"
2025-05-17T06:16:47.506389,SOL-USD,long,161.1353,210.39436121000003,22.9851,0.3057,285,0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 34, 863798))_trend + volatility target 0.3057"
2025-05-17T06:17:17.513436,BTC-USD,long,100809.4134,125820.22886454001,0.0661,0.2481,827,0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 33, 846590))_trend + volatility target 0.2481"
2025-05-17T06:17:17.532963,ETH-USD,long,2266.4347,2925.74055423,2.4512,0.2909,815,0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 5, 48, 2, 652746))_trend + volatility target 0.2909"
2025-05-17T06:17:17.545018,DOGE-USD,long,0.2279,0.39385677999999996,12536.8269,0.7282,337,0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 5, 47, 31, 643206))_trend + volatility target 0.7282"
2025-05-17T06:17:18.406243,AVAX-USD,long,22.7428,35.979109599999994,175.8798,0.582,692,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 17, 18, 406243))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 17, 18, 406243))_trend + volatility target 0.582"
2025-05-17T06:17:18.422253,SUI-USD,long,3.6642,5.7022280400000005,909.7029,0.5562,761,0.03,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 47, 459882))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 47, 459882))_trend + volatility target 0.5562"
2025-05-17T06:17:18.429754,XLM-USD,long,0.3062,0.45219616,16329.1966,0.4768,372,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 16, 172041))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 16, 16, 172041))_trend + volatility target 0.4768"
2025-05-17T06:17:18.437754,HBAR-USD,long,0.2003,0.27487169,22693.2329,0.3723,252,0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 45, 52209))_trend + volatility target 0.3723"
2025-05-17T06:17:18.445754,ADA-USD,long,0.7415,0.9471921000000001,6743.0883,0.2774,512,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 15, 13, 811326))_trend + volatility target 0.2774"
2025-05-17T06:17:18.452754,DOT-USD,long,4.7161,6.63460948,848.1584,0.4068,301,0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 42, 769365))_trend + volatility target 0.4068"
2025-05-17T06:17:18.460754,LINK-USD,long,16.6573,22.45070894,300.1687,0.3478,533,0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 6, 14, 11, 446046))_trend + volatility target 0.3478"
